,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,PAYMENT_RATIO,CA_TO_PURCHASE_RATIO,AVG_PURCHASE_SIZE,INTEREST_EFFICIENCY,TRANS_PER_MONTH,CASH_ADV_PER_MONTH,PAYMENT_TO_MIN_RATIO,ONEOFF_TO_PURCHASE_RATIO,INSTALLMENT_TO_PURCHASE_RATIO,BALANCE_TO_PAYMENT_RATIO,PURCHASE_DIVERSITY,MONTHLY_SPEND_CONSISTENCY,DEBT_BURDEN_RATIO,CREDIT_UTILIZATION_TREND,CASH_VS_PURCHASE_PREFERENCE,PAYMENT_DISCIPLINE,cluster
480,45.753138,0.545455,449.96,0.0,449.96,0.0,0.5,0.0,0.5,0.0,0,8,7000.0,1023.209164,127.78905,0.6,12,0.006536162571428571,22.35880686328809,0.0,56.17478152309613,0.8751107734334811,0.6666666666666666,0.0,8.006391002124037,0.0,0.9999777762961976,0.04471489550795786,0.0,37.4654454621149,0.04471489550795786,0.0035651825553985714,0.0,0.5250664640600886,0.0
481,456.648662,1.0,3355.33,2305.33,1050.0,0.0,0.916667,0.583333,0.833333,0.0,0,27,6500.0,2087.871747,207.584121,0.363636,12,0.07025364030769231,4.572062068977026,0.0,124.22547204738984,0.9005766867312912,2.25,0.0,10.057470495515622,0.6870630100079276,0.3129340096681707,0.21871385324199585,2.1955314711288465,279.37801831806826,0.21871385324199585,0.07025364030769231,0.0,0.3274821040562198,2.0
482,198.035504,0.545455,0.0,0.0,0.0,14371.78789,0.0,0.0,0.0,0.25,3,0,10000.0,14481.46544,19.492021,0.0,12,0.0198035504,73.1219095991192,1437178.7889999999,0.0,0.9986540031034297,0.0,0.25,742.5622934156413,0.0,0.0,0.013675091659030567,0.0,0.0,0.013675091659030567,0.010801945583432001,1437178.7889999999,0.0,2.0
483,473.840442,0.727273,0.0,0.0,0.0,818.124484,0.0,0.0,0.0,0.333333,12,0,3000.0,142.286073,164.391437,0.0,12,0.157946814,0.3002763327590185,81812.44840000001,0.0,-0.1552773982736686,0.0,1.0,0.8654794969949077,0.0,0.0,3.3299614810873948,0.0,0.0,3.3299614810873948,0.11487045325822198,81812.44840000001,-0.0,3.0
484,285.813075,1.0,3220.09,2941.39,278.7,0.0,1.0,1.0,0.416667,0.0,0,24,15000.0,826.764555,212.075152,1.0,12,0.019054205,2.8925745585796387,0.0,134.11453561016242,0.7434909544355777,2.0,0.0,3.898267027198585,0.9134467873668518,0.08655010713952982,0.3456965061049805,10.553586164830827,268.11740216486265,0.3456965061049805,0.019054205,0.0,0.7434909544355777,3.0
485,204.329381,1.0,6558.55,6558.55,0.0,0.0,1.0,1.0,0.0,0.0,0,74,7000.0,5872.707939,169.703195,0.916667,12,0.029189911571428574,28.739971268680705,0.0,88.61707877313876,0.9711031252032348,6.166666666666667,0.0,34.60372034714213,0.9999984752750604,0.0,0.034792983950935844,655855.0,546.0907577019151,0.034792983950935844,0.029189911571428574,0.0,0.8901781884706736,0.0
486,3690.177649,1.0,0.0,0.0,0.0,1328.643945,0.0,0.0,0.0,0.5,11,0,4000.0,1006.358943,1819.542692,0.0,12,0.9225444122500001,0.27271213247725,132864.3945,0.0,-0.8080274681131532,0.0,0.9166666666666666,0.553080406753068,0.0,0.0,3.66682385686459,0.0,0.0,3.66682385686459,0.9225444122500001,132864.3945,-0.0,1.0
487,327.445978,1.0,4305.05,2905.71,1399.34,0.0,1.0,0.916667,0.916667,0.0,0,38,9500.0,4030.061017,197.534405,0.666667,12,0.03446799768421053,12.30718413392349,0.0,113.2609839515917,0.9509848823589602,3.1666666666666665,0.0,20.40078541834683,0.6749522654736518,0.32504541167835055,0.08125067191588897,2.076471218780148,358.4554537885096,0.08125067191588897,0.03446799768421053,0.0,0.633990238567601,0.0
488,6856.045926,1.0,262.1,262.1,0.0,3053.777459,0.166667,0.166667,0.0,0.333333,13,5,13000.0,1629.239381,1998.044046,0.0,12,0.5273881481538462,0.23763507745342158,11.650747621227728,52.31536926147705,-0.22635863441214954,0.4166666666666667,1.0833333333333333,0.8154130686613069,0.9999618480790509,0.0,4.20810098561578,26210.0,21.823480432972524,4.20810098561578,0.5273881481538462,11.650747621227728,-0.0,0.0
489,155.644239,0.727273,1626.83,828.85,797.98,0.0,0.75,0.75,0.166667,0.0,0,17,13000.0,1924.101393,123.522314,0.571429,12,0.01197263376923077,12.361381259909022,0.0,95.63962375073484,0.935802929887854,1.4166666666666667,0.0,15.57569295593378,0.5094846450788031,0.4905092080352094,0.08089149077659456,1.0386721638115766,135.4562864279767,0.08089149077659456,0.008707373279249768,0.0,0.5347449324228865,1.0
490,4263.008734,1.0,3522.57,1482.0,2040.57,2485.845274,1.0,0.333333,1.0,0.25,6,25,6000.0,1165.621928,1520.54755,0.0,12,0.7105014556666667,0.27342641464451045,0.7056888059320156,140.84646141543382,-0.30448344239245984,2.0833333333333335,0.5,0.7665753446819557,0.4207143627681983,0.5792827984034429,3.657251171314861,0.7262641013829402,293.3030807660283,3.657251171314861,0.7105014556666667,0.7056888059320156,-0.0,2.0
491,10249.71178,1.0,0.0,0.0,0.0,2438.356719,0.0,0.0,0.0,0.333333,9,0,18000.0,2662.365409,2539.198217,0.0,12,0.5694284322222222,0.25975001723412633,243835.6719,0.0,0.046265899085308204,0.0,0.75,1.048502202842391,0.0,0.0,3.849837158708522,0.0,0.0,3.849837158708522,0.5694284322222222,243835.6719,0.0,1.0
492,813.185305,1.0,8194.05,7280.27,913.78,0.0,1.0,1.0,1.0,0.0,0,121,6000.0,7069.804042,216.277252,0.583333,12,0.13553088416666667,8.693857427029783,0.0,67.7138253036939,0.9694083534990947,10.083333333333334,0.0,32.68710465654259,0.8884814121448953,0.11151736745886655,0.1150221632661155,7.967114982654659,682.2689425478767,0.1150221632661155,0.13553088416666667,0.0,0.5654878830716874,2.0
493,911.893997,1.0,1604.8,1527.3,77.5,1302.014616,0.25,0.25,0.083333,0.083333,2,11,4500.0,191.366024,307.812023,0.083333,12,0.20264311044444444,0.20985325717351802,0.8113201039375377,145.75840145322434,-0.6084147667316988,0.9166666666666666,0.16666666666666666,0.62167749446569,0.9517014475233828,0.04829232120936435,4.7649333387760215,19.704554251064376,133.62198168193171,4.7649333387760215,0.20264311044444444,0.8113201039375377,-0.05070102775605266,3.0
494,3563.23692,1.0,709.9,609.9,100.0,779.264494,1.0,1.0,0.083333,0.166667,2,16,7000.0,826.576112,817.39586,0.0,12,0.5090338457142857,0.23197272896260582,1.0976947697595472,44.341036851967516,0.011118323749431669,1.3333333333333333,0.16666666666666666,1.0112187255422906,0.8591229874209407,0.14086292628643068,4.310787307299932,6.098390160983901,59.10907577019151,4.310787307299932,0.5090338457142857,1.0976947697595472,0.0,2.0
495,12478.17286,1.0,174.0,174.0,0.0,3269.418821,0.25,0.25,0.0,0.666667,21,3,14000.0,3251.190662,3872.099498,0.0,12,0.8912980614285715,0.2605500094426409,18.788683529682203,57.80730897009967,-0.19097524285629586,0.25,1.75,0.8396432651709065,0.9999425320383887,0.0,3.83801990625948,17400.0,14.487926727726894,3.83801990625948,0.8912980614285715,18.788683529682203,-0.0,3.0
496,2061.27937,1.0,0.0,0.0,0.0,554.11523,0.0,0.0,0.0,0.25,3,0,4500.0,552.713988,585.776445,0.0,12,0.4580620822222223,0.26813993030003347,55411.523,0.0,-0.059799208497533174,0.0,0.25,0.9435417850954199,0.0,0.0,3.7293104962906014,0.0,0.0,3.7293104962906014,0.4580620822222223,55411.523,-0.0,2.0
497,1556.376158,1.0,0.0,0.0,0.0,655.037683,0.0,0.0,0.0,0.583333,16,0,1700.0,1076.722225,1206.741644,0.0,12,0.9155153870588235,0.6918091756763105,65503.7683,0.0,-0.12074443021337089,0.0,1.3333333333333333,0.8922484011962946,0.0,0.0,1.4454625967937387,0.0,0.0,1.4454625967937387,0.9155153870588235,65503.7683,-0.0,2.0
498,126.207012,0.636364,913.0,0.0,913.0,0.0,0.416667,0.0,0.333333,0.0,0,5,7500.0,1718.487894,140.181283,1.0,12,0.016827601600000002,13.615342866776151,0.0,182.23552894211576,0.9184280158332274,0.4166666666666667,0.0,12.258165110023283,0.0,0.9999890472174456,0.07344030646801596,0.0,76.01998334721065,0.07344030646801596,0.010708479864582402,0.0,0.9184280158332274,2.0
499,2516.753364,1.0,606.62,598.95,7.67,0.0,0.833333,0.833333,0.083333,0.0,0,14,2750.0,1043.617154,1342.522124,0.0,12,0.9151830414545455,0.41466638021197766,0.0,43.299072091363314,-0.28640014669453495,1.1666666666666667,0.0,0.7773498565461514,0.9873398941694279,0.012643621317771954,2.411544539018386,77.98828125000001,50.509575353871774,2.411544539018386,0.9151830414545455,0.0,-0.0,3.0
500,1199.942209,1.0,1447.01,306.31,1140.7,49.912813,0.916667,0.166667,0.916667,0.083333,1,19,2400.0,642.723723,457.255269,0.0,12,0.49997592041666666,0.5356244341894453,0.03449351978549018,76.11835875854813,0.28857744251269035,1.5833333333333333,0.08333333333333333,1.4055817630881562,0.21168332158505065,0.7883097676604333,1.8669351958058067,0.26852574273917124,120.48376353039134,1.8669351958058067,0.49997592041666666,0.03449351978549018,0.0,2.0
501,13479.28821,1.0,41050.4,40624.06,426.34,0.0,0.833333,0.666667,0.416667,0.0,0,157,17000.0,36066.75068,15914.48462,0.083333,12,0.7928993064705883,2.6757142781545444,0.0,261.4508630023566,0.5587492660846303,13.083333333333334,0.0,2.266283130013713,0.9896139892390842,0.010385767157989407,0.3737316009495312,95.28335874281693,3418.0183180682766,0.3737316009495312,0.7928993064705883,0.0,0.046562252590630494,2.0
502,80.062693,1.0,727.27,727.27,0.0,0.0,0.583333,0.583333,0.0,0.0,0,11,20000.0,822.928249,206.656437,0.916667,12,0.00400313465,10.277264547603014,0.0,66.05540417801998,0.7488797765189306,0.9166666666666666,0.0,3.9819153073220113,0.9999862501374986,0.0,0.0972888222139253,72727.0,60.55537052456286,0.0972888222139253,0.00400313465,0.0,0.6864733781022785,3.0
503,839.897907,1.0,1869.88,815.11,1054.77,0.0,1.0,0.363636,0.909091,0.0,0,30,4000.0,999.235386,280.393252,0.0,11,0.20997447675,1.1896963675090153,0.0,62.308563812062644,0.7193949995381814,2.727272727272727,0.0,3.5635656108581792,0.43591334249608266,0.5640813095957515,0.840532184353764,0.7727772616090559,169.83469573115352,0.840532184353764,0.20997447675,0.0,0.0,1.0
504,128.175207,0.818182,182.94,0.0,182.94,0.0,0.833333,0.0,0.833333,0.0,0,10,5000.0,1391.649702,186.774371,0.3,12,0.0256350414,10.856554625683135,0.0,18.275724275724276,0.8657901994779468,0.8333333333333334,0.0,7.450568238388639,0.0,0.9999453402569008,0.09210240608087969,0.0,15.232306411323897,0.09210240608087969,0.020974129442734798,0.0,0.259737059843384,1.0
505,47.6368,0.727273,379.28,0.0,379.28,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,641.943628,156.644197,1.0,12,0.01905472,13.472964144496588,0.0,54.10556348074179,0.7559882985815917,0.5833333333333334,0.0,4.097838680951523,0.0,0.999973634949511,0.07420598299041002,0.0,31.580349708576186,0.07420598299041002,0.01385798337856,0.0,0.7559882985815917,0.0
506,1529.206464,1.0,874.94,0.0,874.94,0.0,0.833333,0.0,0.75,0.0,0,18,1500.0,716.241063,1502.744095,0.0,12,1.019470976,0.4683712736956251,0.0,48.58078845086063,-1.0980689211207495,1.5,0.0,0.4766189394413196,0.0,0.9999885707754729,2.1350145821703306,0.0,72.85095753538718,2.1350145821703306,1.019470976,0.0,-0.0,2.0
507,2643.343414,1.0,26402.39,22257.39,4145.0,0.0,1.0,1.0,0.333333,0.0,0,114,16500.0,24529.27662,534.032339,1.0,12,0.16020263115151515,9.279605402019088,0.0,231.57959828085254,0.978228786377971,9.5,0.0,45.93133320839568,0.8430063176074902,0.15699330363906314,0.10776275131640987,5.369683064697069,2198.367194004996,0.10776275131640987,0.16020263115151515,0.0,0.978228786377971,1.0
508,2924.757622,1.0,0.0,0.0,0.0,281.044645,0.0,0.0,0.0,0.166667,3,0,3000.0,677.649435,1187.962476,0.0,12,0.9749192073333334,0.23169342750608443,28104.4645,0.0,-0.7530376095184153,0.0,0.25,0.5704251981339676,0.0,0.0,4.315969749613241,0.0,0.0,4.315969749613241,0.9749192073333334,28104.4645,-0.0,1.0
509,5036.870531,1.0,1752.15,1564.16,187.99,1072.351863,1.0,0.916667,0.583333,0.25,4,53,10300.0,1489.597574,1549.64691,0.0,12,0.4890165564077669,0.295738119026671,0.6120170891927678,33.0531975099038,-0.04030547175507326,4.416666666666667,0.3333333333333333,0.9612434625932781,0.8927038626609443,0.10729043009770797,3.381340575138617,8.32,145.8909242298085,3.381340575138617,0.4890165564077669,0.6120170891927678,-0.0,2.0
510,32.042424,0.909091,400.41,0.0,489.39,0.0,0.833333,0.0,0.75,0.0,0,11,4500.0,353.570259,132.13182,0.666667,12,0.007120538666666666,11.03099905954071,0.0,36.367847411444146,0.6263031754835611,0.9166666666666666,0.0,2.6756878253985,0.0,1.2221916987163477,0.09062277427654691,0.0,33.33971690258119,0.09062277427654691,0.006473217617018666,0.0,0.4175356590900992,2.0
511,2549.128288,1.0,13771.63,4503.31,9268.32,0.0,1.0,0.5,1.0,0.0,0,83,14500.0,16826.42443,451.636081,0.25,12,0.1758019508965517,6.600828409039219,0.0,165.90326466690757,0.97315913345285,6.916666666666667,0.0,37.25577423974149,0.32699881786047275,0.6730004560095966,0.1514954519095939,0.48588149105610184,1146.6802664446295,0.1514954519095939,0.1758019508965517,0.0,0.2432897833632125,1.0
512,3718.606699,1.0,1172.68,1172.68,0.0,10372.8492,0.083333,0.083333,0.0,0.5,10,7,9500.0,4820.842925,760.028047,0.0,12,0.39143228410526315,1.2964075932581078,8.845346340465085,167.2867332382311,0.8423457303460467,0.5833333333333334,0.8333333333333334,6.342896837900011,0.9999914725971911,0.0,0.7713586696901773,117268.0,97.64196502914238,0.7713586696901773,0.39143228410526315,8.845346340465085,0.0,1.0
513,4914.325665,1.0,1653.6,353.6,1300.0,1442.395734,0.75,0.25,0.583333,0.166667,3,14,5000.0,3410.253378,3451.70216,0.0,12,0.9828651330000001,0.693939854838955,0.8722708099249521,118.02997858672376,-0.012151196962476796,1.1666666666666667,0.25,0.9879889225757457,0.21383518483802108,0.7861587677868421,1.4410399198791737,0.27199790770840226,137.68526228143213,1.4410399198791737,0.9828651330000001,0.8722708099249521,-0.0,2.0
514,1191.584153,1.0,4238.79,2220.39,2018.4,0.0,1.0,0.5,1.0,0.0,0,33,10500.0,3528.728592,287.515344,0.083333,12,0.11348420504761905,2.961351046508534,0.0,128.4092699182066,0.9185217786741625,2.75,0.0,12.27275670001459,0.5238251391903368,0.4761725016514108,0.33767991647254325,1.100068866087663,352.9383846794338,0.33767991647254325,0.11348420504761905,0.0,0.07654317538225398,1.0
515,98.420888,1.0,907.37,907.37,0.0,0.0,1.0,1.0,0.0,0.0,0,12,10000.0,908.907467,184.723457,1.0,12,0.0098420888,9.233965937602838,0.0,75.55120732722732,0.7967654229270082,1.0,0.0,4.920102085243823,0.9999889792589653,0.0,0.10828363583423137,90737.0,75.55120732722732,0.10828363583423137,0.0098420888,0.0,0.7967654229270082,2.0
516,1534.891604,1.0,0.0,0.0,0.0,2614.626296,0.0,0.0,0.0,0.25,8,0,3000.0,304.984801,427.594038,0.0,12,0.5116305346666666,0.19869990376269098,261462.6296,0.0,-0.4019715634431422,0.0,0.6666666666666666,0.7132411621426269,0.0,0.0,5.032517272319012,0.0,0.0,5.032517272319012,0.5116305346666666,261462.6296,-0.0,0.0
517,675.117139,0.181818,0.0,0.0,0.0,6523.780195,0.0,0.0,0.0,0.083333,1,0,12500.0,0.0,2220.4220992,0.0,12,0.054009371119999997,0.0,652378.0195,0.0,-222041.20992,0.0,0.08333333333333333,0.0,0.0,0.0,67511.71389999999,0.0,0.0,67511.71389999999,0.00981987583829616,652378.0195,-0.0,1.0
518,43.42718,1.0,569.34,0.0,569.34,0.0,1.0,0.0,1.0,0.0,0,19,16500.0,758.421856,163.044353,1.0,12,0.002631950303030303,17.460200132697384,0.0,29.949500263019463,0.7850243872140308,1.5833333333333333,0.0,4.651343812943161,0.0,0.9999824361113551,0.05725917187740068,0.0,47.405495420482936,0.05725917187740068,0.002631950303030303,0.0,0.7850243872140308,3.0
519,1874.601636,1.0,305.78,0.0,305.78,0.0,0.583333,0.0,0.583333,0.0,0,14,1500.0,518.757481,19977.00572,0.0,12,1.2497344240000001,0.2767279744976468,0.0,21.82583868665239,-37.50859286995285,1.1666666666666667,0.0,0.02596771651336519,0.0,0.9999672978187646,3.6135681295721005,0.0,25.460449625312236,3.6135681295721005,1.2497344240000001,0.0,-0.0,3.0
520,15258.2259,1.0,529.3,529.3,0.0,4100.891579,0.5,0.5,0.0,1.0,23,10,19000.0,2051.14647,3905.740148,0.0,8,0.8030645210526316,0.13442880837882445,7.747617802422022,52.87712287712287,-0.9041648967911255,1.25,2.875,0.5251606969919265,0.9999811074795488,0.0,7.4388405385767555,52929.99999999999,66.07990012484395,7.4388405385767555,0.8030645210526316,7.747617802422022,-0.0,1.0
521,4497.213951,1.0,2001.19,210.43,1790.76,0.0,1.0,0.083333,1.0,0.0,0,30,4500.0,3058.768463,5067.863223,0.0,12,0.999380878,0.6801459069699773,0.0,66.68410529823392,-0.6568258487178973,2.5,0.0,0.6035605723359666,0.10515190885468718,0.8948430941435138,1.4702646842194664,0.11750811103603478,166.6269775187344,1.4702646842194664,0.999380878,0.0,-0.0,2.0
522,986.149218,0.454545,0.0,0.0,0.0,2955.030338,0.0,0.0,0.0,0.166667,6,0,3000.0,832.894753,706.541302,0.0,12,0.328716406,0.8445844624250118,295503.0338,0.0,0.15171416725004572,0.0,0.5,1.1788170945865726,0.0,0.0,1.1839879823569694,0.0,0.0,1.1839879823569694,0.14941639876527,295503.0338,0.0,2.0
523,257.997181,1.0,1020.47,185.0,835.47,0.0,0.916667,0.083333,0.916667,0.0,0,27,6500.0,1099.15757,163.155119,0.0,12,0.039691874,4.260182083846728,0.0,37.781192151055166,0.8515648355600594,2.25,0.0,6.736473927371695,0.18128723737848856,0.8187029633113829,0.23472051763681492,0.22142959735720782,84.96835970024979,0.23472051763681492,0.039691874,0.0,0.0,2.0
524,4507.733288,1.0,4754.32,3636.53,1117.79,0.0,1.0,0.833333,0.75,0.0,0,43,9500.0,1924.73689,957.077692,0.0,12,0.4744982408421053,0.4269845834220007,0.0,110.53987444780283,0.5027514022895758,3.5833333333333335,0.0,2.0110350452610355,0.764888007353297,0.23510988930091095,2.3419875680381024,3.253292181069959,395.86344712739384,2.3419875680381024,0.4744982408421053,0.0,0.0,2.0
525,1117.635883,1.0,0.0,0.0,0.0,97.200877,0.0,0.0,0.0,0.25,3,0,1200.0,308.089987,361.250401,0.0,12,0.9313632358333332,0.2756597520611992,9720.0877,0.0,-0.17251027667196883,0.0,0.25,0.8528197005461443,0.0,0.0,3.6275103218358784,0.0,0.0,3.6275103218358784,0.9313632358333332,9720.0877,-0.0,2.0
526,5083.397311,1.0,331.95,331.95,0.0,10384.82416,0.2,0.2,0.0,0.8,31,2,8000.0,4453.691497,1088.959964,0.0,10,0.635424663875,0.8761232819889612,31.283359922882276,165.1492537313433,0.7554932757093128,0.2,3.1,4.089820329516454,0.9999698758886613,0.0,1.1413870719499637,33195.0,33.16183816183816,1.1413870719499637,0.635424663875,31.283359922882276,0.0,2.0
527,3649.559565,0.818182,1490.0,1490.0,0.0,8824.695802,0.083333,0.083333,0.0,0.166667,2,1,12500.0,573.307364,747.486806,0.0,12,0.2919647652,0.15708903578605987,5.922574883390045,1475.2475247524753,-0.3037923721424214,0.08333333333333333,0.16666666666666666,0.7669696504362054,0.9999932886356467,0.0,6.365688175807632,149000.0,124.06328059950042,6.365688175807632,0.23888031552086636,5.922574883390045,-0.0,2.0
528,77.45581,1.0,558.28,270.52,287.76,0.0,0.916667,0.25,0.833333,0.0,0,14,8000.0,601.746596,149.982513,0.333333,12,0.00968197625,7.767899102842918,0.0,39.8486795146324,0.7507588383792306,1.1666666666666667,0.0,4.01184421785106,0.48455103978219205,0.5154310483798743,0.12871617945671843,0.9400562949577788,46.48459616985845,0.12871617945671843,0.00968197625,0.0,0.2502526958734641,0.0
529,1362.418281,1.0,1477.44,900.0,577.44,451.968387,1.0,0.111111,0.888889,0.111111,1,10,1500.0,559.095981,1058.84479,0.0,9,0.908278854,0.4103672749582332,0.30591112186537617,147.5964035964036,-0.8938176767599273,1.1111111111111112,0.1111111111111111,0.5280195039775001,0.609157670310332,0.390835561271109,2.43678001541536,1.5585765001298812,163.97780244173143,2.43678001541536,0.908278854,0.30591112186537617,-0.0,2.0
530,189.12074,0.909091,1051.1,0.0,1051.1,0.0,0.833333,0.0,0.833333,0.0,0,13,3000.0,1301.155857,168.227161,0.375,12,0.06304024666666667,6.879663543853315,0.0,80.79169869331282,0.8707104401064837,1.0833333333333333,0.0,7.734057382245056,0.0,0.9999904862478713,0.14534714308907662,0.0,87.51873438800999,0.14534714308907662,0.057309320882446675,0.0,0.3265164150399314,0.0
531,2374.663583,1.0,2242.26,1222.96,1019.3,228.465161,1.0,0.416667,1.0,0.083333,2,42,2850.0,2073.374513,874.422722,0.0,12,0.8332152922807018,0.8731197954291641,0.10189012072587153,53.37443465841467,0.5782631168905621,3.5,0.16666666666666666,2.371108103385912,0.5454115695255254,0.45458397070825535,1.1453078616682035,1.1997920161678,186.69941715237303,1.1453078616682035,0.8332152922807018,0.10189012072587153,0.0,2.0
532,1112.070216,1.0,179.24,59.0,120.24,0.0,0.416667,0.083333,0.333333,0.0,0,7,4000.0,217.546584,368.652894,0.0,12,0.278017554,0.195621305792567,0.0,25.569186875891585,-0.6945149956941779,0.5833333333333334,0.0,0.59009623029759,0.3291492329149233,0.6707949790794979,5.111636685746086,0.49064449064449067,14.924229808492923,5.111636685746086,0.278017554,0.0,-0.0,2.0
533,2569.379868,1.0,972.65,162.95,809.7,1390.367155,0.583333,0.166667,0.5,0.166667,5,15,5500.0,807.047622,590.361005,0.0,12,0.467159976,0.31410088132253816,1.4294482707215266,64.80013324450367,0.26850203887920165,1.25,0.4166666666666667,1.3670177145640818,0.16753027779491292,0.8324594411202271,3.183638686953631,0.20124489014585467,80.98667776852622,3.183638686953631,0.467159976,1.4294482707215266,0.0,2.0
534,2883.906333,1.0,4620.34,4300.42,319.92,0.0,1.0,0.583333,1.0,0.0,0,21,7500.0,6476.333335,1090.368608,0.083333,12,0.3845208444,2.245673101155116,0.0,219.91147072822466,0.8316382329350364,1.75,0.0,5.939527139916157,0.9307563279838107,0.06924150767798976,0.445298555654786,13.441752883443254,384.7077435470442,0.445298555654786,0.3845208444,0.0,0.06930290886517539,3.0
535,71.046063,0.181818,1023.8,1023.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,20000.0,5872.895164,116.063003,0.0,12,0.00355230315,82.65156998636414,0.0,509.3532338308458,0.9802375485796283,0.16666666666666666,0.0,50.59656433632547,0.9999902325626825,0.0,0.012097260387499763,102380.0,85.24562864279767,0.012097260387499763,0.0006458726541267,0.0,0.0,2.0
536,3366.051663,1.0,6344.3,4438.8,1905.5,0.0,1.0,0.833333,0.666667,0.0,0,54,12000.0,2890.901993,694.340138,0.083333,12,0.28050430525000003,0.858838096989431,0.0,117.46528420662841,0.7598196902288059,4.5,0.0,4.163464273697603,0.6996505530152215,0.30034787076924047,1.164356324630599,2.3294551065069196,528.2514571190675,1.164356324630599,0.28050430525000003,0.0,0.06331805424583709,0.0
537,7190.047748,1.0,1549.61,1549.61,0.0,3269.100834,0.666667,0.666667,0.0,0.75,11,19,17500.0,1727.425472,1770.058766,0.0,12,0.4108598713142857,0.2402519607690917,2.109614508072947,81.51551814834296,-0.02467431906481088,1.5833333333333333,0.9166666666666666,0.9759086794710436,0.9999935468050232,0.0,4.162267051095961,154961.0,129.02664446294753,4.162267051095961,0.4108598713142857,2.109614508072947,-0.0,1.0
538,68.039722,0.454545,734.11,734.11,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,5000.0,1537.307484,102.554198,0.5,12,0.013607944399999999,22.590944368589778,0.0,122.14808652246256,0.9332901635040534,0.5,0.0,14.98873402198299,0.9999863782487877,0.0,0.044258731659621194,73411.0,61.12489592006661,0.044258731659621194,0.006185423087297999,0.0,0.4666450817520267,1.0
539,5066.461251,1.0,2274.21,1282.85,991.36,2854.551358,1.0,0.666667,1.0,0.75,23,60,5000.0,5174.255034,6174.387335,0.0,12,1.0132922502,1.0212739355776914,1.2551781964805515,37.89718380269955,-0.19328779921944772,5.0,1.9166666666666667,0.8380178263989224,0.5640835099506643,0.4359120929373587,0.9791653921297762,1.2940173699022564,189.35970024979184,0.9791653921297762,1.0132922502,1.2551781964805515,-0.0,0.0
540,2454.610005,1.0,1635.69,0.0,1635.69,486.813976,1.0,0.0,1.0,0.083333,1,33,3000.0,1442.488419,1113.097672,0.0,12,0.818203335,0.5876626182715398,0.2976181304640215,49.55134807634051,0.2283543209900738,2.75,0.08333333333333333,1.2959109484962743,0.0,0.9999938864094883,1.7016379170118174,0.0,136.19400499583682,1.7016379170118174,0.818203335,0.2976181304640215,0.0,2.0
541,64.329876,0.272727,627.03,482.03,145.0,0.0,0.25,0.166667,0.166667,0.0,0,8,6000.0,1513.704151,112.874987,1.0,12,0.010721646,23.526687415437355,0.0,78.28089887640449,0.9254317686563003,0.6666666666666666,0.0,13.40926009053799,0.7687388364378668,0.23124521561622866,0.04249803435972503,3.324115578235984,52.2089925062448,0.04249803435972503,0.002924082348642,0.0,0.9254317686563003,2.0
542,1284.63314,1.0,55.5,0.0,55.5,5406.459348,0.083333,0.0,0.083333,0.833333,123,1,3000.0,3432.757202,421.385587,0.0,12,0.42821104666666665,2.6721484707418437,97.39613309313638,54.95049504950495,0.8772460926699334,0.08333333333333333,10.25,8.146163149069713,0.0,0.9998198522788687,0.37422669945446535,0.0,4.621149042464613,0.37422669945446535,0.42821104666666665,97.39613309313638,0.0,2.0
543,76.93561,0.833333,277.0,277.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0,2,8500.0,814.605178,109.433095,0.333333,6,0.009051248235294117,10.586766132596779,0.0,137.81094527363186,0.8656628332549925,0.3333333333333333,0.0,7.443184771044716,0.9999639002202086,0.0,0.0944441155502261,27700.0,46.089850249584025,0.0944441155502261,0.007542703845662352,0.0,0.2885539891973864,2.0
544,950.563525,0.909091,7479.95,7479.95,0.0,0.0,0.818182,0.818182,0.0,0.0,0,14,15000.0,7521.226078,319.437528,0.888889,11,0.06337090166666667,7.9123033412907215,0.0,533.9007851534618,0.9575285864335025,1.2727272727272727,0.0,23.544480450636012,0.9999986630944551,0.0,0.1263839500770953,747995.0,679.377838328792,0.1263839500770953,0.05760991636705167,0.0,0.8511366276662896,1.0
545,5178.179489,1.0,3937.59,2606.42,1331.17,0.0,1.0,0.75,0.833333,0.0,0,54,9500.0,1248.498168,1143.849403,0.0,12,0.5450715251578947,0.2411070839821868,0.0,72.90483243843734,0.08382705670853097,4.5,0.0,1.091478694606666,0.6619311255587159,0.33806633482324255,4.147493481996987,1.9579771330699078,327.8592839300583,4.147493481996987,0.5450715251578947,0.0,0.0,1.0
